# source, target, distance, airline, airline_code, codeshare, equipment, stops
1421,2016,1338.2770217898744,UN,5067,0,734 735,0
1421,1437,1364.1888646773937,UN,5067,0,73G,0
1421,2016,1338.2770217898744,Y7,13088,0,738,0
1421,2222,3915.5141014434016,Y7,13088,0,738,0
1422,1439,1040.7649367249257,2B,410,0,CR2,0
1422,1418,448.30559774069013,2B,410,0,CR2,0
1422,2016,1235.625811241219,3R,3545,0,SU9,0
1422,1408,1902.6719784739264,3R,3545,0,SU9,0
1422,2217,362.4338643576642,DV,4840,0,CRJ,0
1422,2016,1235.625811241219,S7,4329,0,319,0
1422,1435,1303.8060754965834,SU,130,0,320 319,0
1422,2183,1616.0924166343686,TK,4951,0,738,0
1423,1966,960.500182735734,7R,1469,0,CR2,0
1423,1416,572.8134008898975,7R,1469,0,CR2,0
1423,1408,1522.3177414578868,7R,1469,0,CR2,0
1423,1420,358.01067397190235,7R,1469,0,CR2,0
1423,1017,2787.3937669730694,FZ,14485,0,73H,0
1423,1434,2119.326249766961,HY,5281,0,320,0
1423,2657,1503.0328007995724,HY,5281,0,320,0
1423,2016,857.572699448082,S7,4329,0,319 738,0
1423,1435,926.9055164207181,SU,130,0,320,0
1423,1431,2260.556303202189,U6,5234,0,320,0
1424,1439,770.7503800744861,2B,410,0,CR2,0
1424,2052,1339.0516930707731,2B,410,0,CR2,0
1424,2052,1339.0516930707731,2G,1654,0,A81,0
1424,716,3172.46178815189,OK,1946,0,320,0
1424,1380,1650.9023727600345,QH,882,0,735,0
1424,1381,1833.0415020470753,QH,882,0,320,0
1424,2016,1484.90044776254,S7,4329,0,319,0
1424,1431,1943.0954229344193,S7,4329,0,319,0
1424,1966,2104.793151488001,S7,4329,0,319,0
1424,2652,1783.8322179525273,S7,4329,0,319,0
1424,1408,1910.3599489297458,SU,130,0,319,0
1424,1435,1506.3922828557513,SU,130,0,320,0
1424,2016,1484.90044776254,U6,5234,0,320,0
1424,3111,3422.0086580403863,U6,5234,0,321,0
1424,1431,1943.0954229344193,U6,5234,0,320,0
1424,2652,1783.8322179525273,U6,5234,0,320,0
1424,2655,1754.883645362312,U6,5234,0,320,0
1424,1381,1833.0415020470753,U6,5234,0,320,0
1424,716,3172.46178815189,U6,5234,0,320,0
1424,1434,1662.756220981193,U6,5234,0,320,0
1425,1429,394.72414089931715,7R,1469,0,EM2,0
1425,1435,1395.9741471557306,SU,130,0,SU9,0
1426,1429,1012.9205923121311,2B,410,0,CR2,0
1426,2663,1557.6606532284484,2B,410,0,CR2,0
1426,1415,691.0505161991211,IOS,2951,0,CR2,0
1426,2052,753.1305603824813,IOS,2951,0,CR2,0
1426,2663,1557.6606532284484,IOS,2951,0,CR2,0
1426,2016,2307.4438538519935,S7,4329,1,319,0
1426,1435,2302.017070266253,SU,130,0,321 319 320,0
1426,2652,2352.5849366153675,SZ,10122,0,737,0
1426,2016,2307.4438538519935,U6,5234,0,320,0
1426,2645,398.9366413509097,UR,15814,0,AT7,0
1426,2052,753.1305603824813,UR,15814,0,AT7,0
1426,1429,1012.9205923121311,UR,15814,0,AT7,0
1426,2076,761.3241707923698,UR,15814,0,AT7,0
1426,2052,753.1305603824813,YC,9828,0,CR2,0
1427,716,2813.151689179826,OK,1946,0,319,0
1427,2016,1138.0909516838833,S7,4329,0,319 320,0
1427,1408,1486.843144126979,SU,130,0,319 A81,0
1427,1435,1145.5188181885665,SU,130,0,SU9 320,0
1427,3111,3673.2372329229156,U6,5234,0,321,0
1427,2016,1138.0909516838833,UN,5067,0,735,0
1428,1431,2555.682233938482,7J,9531,0,735,0
1428,2652,2363.60736282073,7J,9531,0,735,0
1428,780,3224.335556418317,9U,1073,0,E90,0
1428,1380,2034.8028370332277,KR,1844,0,320,0
1428,1381,2306.6866973621336,QH,882,0,735,0
1428,2016,2142.022535343716,S7,4329,0,735,0
1428,1435,2135.279361668344,SU,130,0,320 319,0
1428,2052,887.1625525175604,UR,15814,0,AT7,0
1428,1429,881.6805889037606,UR,15814,0,AT7,0
1428,2076,650.5270419451551,UR,15814,0,AT7,0
1428,1441,1274.0643342871776,UR,15814,0,AT7,0
1428,2171,872.9732449183315,Y7,13088,0,AT5,0
1428,1380,2034.8028370332277,YK,1943,0,737,0
1428,1381,2306.6866973621336,YK,1943,0,737,0
1429,1439,723.7503337047726,2B,410,0,CR2,0
1429,2945,554.8774935062935,2B,410,0,CR2,0
1429,1426,1012.9205923121311,2B,410,0,CR2,0
1429,2215,1325.0275781358225,2B,410,0,CR2,0
1429,2052,1370.727425720322,2B,410,0,CR2,0
1429,2647,534.2778343058199,4G,2524,0,YK4,0
1429,2214,1117.1247596371657,6W,4805,0,YK2,0
1429,1431,2108.328373223325,7J,9531,0,735,0
1429,2651,318.88354700629503,7R,1469,0,EM2,0
1429,1442,765.3661087908279,7R,1469,0,CR2,0
1429,1425,394.72414089931715,7R,1469,0,EM2,0
1429,2215,1325.0275781358225,7R,1469,0,CR2,0
1429,2052,1370.727425720322,7R,1469,0,CR2,0
1429,1438,785.369849875693,7R,1469,0,CR2,0
1429,1441,393.2448907157363,7R,1469,0,EM2,0
1429,2951,837.2034984256012,7R,1469,0,CR2,0
1429,2224,440.98431403827533,7R,1469,0,EM2,0
1429,218,2091.3524866503294,AY,2350,0,319,0
1429,1411,2078.152394319598,B2,1478,0,CRJ,0
1429,3090,2189.192910618026,EG,2989,0,320,0
1429,3111,3571.3001026139004,FZ,14485,0,73H,0
1429,1019,3519.9142930239386,G9,329,0,320,0
1429,2655,1916.036557555037,HY,5281,0,320,0
1429,1434,1826.874556772598,HY,5281,0,757,0
1429,2648,447.4188805712209,I8,18828,0,AN4,0
1429,1387,1970.1650707568879,J2,197,0,320,0
1429,1378,943.4836715167719,KC,1006,0,E90,0
1429,1380,1802.5457890494554,KR,1844,0,320,0
1429,1381,1992.3391299108453,KR,1844,0,320,0
1429,716,3107.3003855302322,OK,1946,0,320,0
1429,1401,2080.882036251936,PS,5282,0,73G 73N,0
1429,1380,1802.5457890494554,QH,882,0,735,0
1429,1966,2194.9321855119224,QN,426,0,735,0
1429,2016,1422.3161272308773,S7,4329,0,319,0
1429,218,2091.3524866503294,S7,4329,0,319,0
1429,1401,2080.882036251936,S7,4329,0,735,0
1429,1642,4366.050808059567,S7,4329,0,320,0
1429,1421,2081.293994829199,SU,130,0,319,0
1429,1416,1984.6979628877823,SU,130,0,319,0
1429,1408,1801.5775551311358,SU,130,0,320 319,0
1429,1418,1862.8778323024487,SU,130,0,319,0
1429,1420,1746.821296919274,SU,130,0,319,0
1429,1435,1436.730287363074,SU,130,0,321 320,0
1429,1431,2108.328373223325,SZ,10122,0,737,0
1429,2652,1947.9540024067958,SZ,10122,0,737,0
1429,770,2881.5148242971854,TK,4951,0,321,0
1429,1421,2081.293994829199,U6,5234,0,320,0
1429,628,3878.226813768947,U6,5234,0,320,0
1429,2016,1422.3161272308773,U6,5234,0,320,0
1429,3111,3571.3001026139004,U6,5234,0,320 321,0
1429,1017,3529.804352151484,U6,5234,0,320,0
1429,1431,2108.328373223325,U6,5234,0,320,0
1429,1966,2194.9321855119224,U6,5234,0,320,0
1429,706,3794.563626523155,U6,5234,0,320,0
1429,1380,1802.5457890494554,U6,5234,0,320,0
1429,1387,1970.1650707568879,U6,5234,0,320,0
1429,1676,4537.504484374346,U6,5234,0,320,0
1429,2222,1931.3161977173972,U6,5234,0,320,0
1429,713,3182.7480561342754,U6,5234,0,320,0
1429,1416,1984.6979628877823,U6,5234,0,320,0
1429,2652,1947.9540024067958,U6,5234,0,320,0
1429,557,3175.987298734485,U6,5234,0,320,0
1429,1408,1801.5775551311358,U6,5234,0,320,0
1429,1418,1862.8778323024487,U6,5234,0,320,0
1429,196,3364.1435372001606,U6,5234,0,320,0
1429,2655,1916.036557555037,U6,5234,0,320,0
1429,2205,1905.385424435064,U6,5234,0,320,0
1429,1381,1992.3391299108453,U6,5234,0,320,0
1429,2052,1370.727425720322,U6,5234,0,320,0
1429,1642,4366.050808059567,U6,5234,0,320,0
1429,716,3107.3003855302322,U6,5234,0,320,0
1429,1434,1826.874556772598,U6,5234,0,320,0
1429,718,3393.95814567613,U6,5234,0,320,0
1429,1919,5859.407911013402,UN,5067,0,763,0
1429,2016,1422.3161272308773,UN,5067,0,735,0
1429,1534,6309.582512984443,UN,5067,0,763,0
1429,524,3921.16131611656,UN,5067,0,738,0
1429,2038,3815.6408739739063,UN,5067,0,738,0
1429,1437,1456.2463072938383,UN,5067,0,73G 738,0
1429,3143,837.4185298068425,UR,15814,0,AT7,0
1429,2160,1044.0358264866213,UR,15814,0,AT7,0
1429,2645,672.7733424736505,UR,15814,0,AT7,0
1429,1442,765.3661087908279,UR,15814,0,AT7,0
1429,1426,1012.9205923121311,UR,15814,0,AT7,0
1429,1428,881.6805889037606,UR,15814,0,AT7,0
1429,1418,1862.8778323024487,Y7,13088,0,738,0
1429,2205,1905.385424435064,Y7,13088,0,738,0
1429,2052,1370.727425720322,Y7,13088,0,AT5,0
1429,2221,981.1685357061862,YC,9828,0,CR2,0
1429,2222,1931.3161977173972,YC,9828,0,CR2,0
1429,2216,1073.5829820476756,YC,9828,0,CR2,0
1429,2646,655.693963688352,YC,9828,0,CR2,0
1429,2650,1159.0985617928072,YC,9828,0,CR2,0
1429,2052,1370.727425720322,YC,9828,0,CR2,0
1429,2644,1136.281322355846,YC,9828,0,CR2,0
1429,1380,1802.5457890494554,YK,1943,0,146,0
1429,1381,1992.3391299108453,YK,1943,0,146,0
1430,1411,2900.9567017394297,B2,1478,0,735,0
1430,1675,2518.503770184713,CZ,1767,0,73G,0
1430,1017,1444.3112834543165,FZ,14485,0,73H,0
1430,1387,767.3004753465709,LH,3320,0,333 343,0
1430,2016,2468.58147443895,S7,4329,0,319,0
1430,1488,1651.65349681471,T5,5083,0,752,0
1430,240,4820.184734770818,T5,5083,0,752,0
1430,1493,2027.6939020132784,T5,5083,0,733,0
1430,2016,2468.58147443895,T5,5083,0,738 752,0
1430,1017,1444.3112834543165,T5,5083,0,733,0
1430,191,4116.397308488301,T5,5083,0,738,0
1430,770,2545.969976925922,T5,5083,0,738 752,0
1430,255,4742.677243680175,T5,5083,0,752,0
1430,770,2545.969976925922,TK,4951,0,321,0
1430,1387,767.3004753465709,UA,5209,1,333,0
1431,1421,2470.9330525012365,7J,9531,0,735,0
1431,1377,872.4804108468591,7J,9531,0,MA6,0
1431,1493,1347.7762211352767,7J,9531,0,735,0
1431,2016,2962.4698999702055,7J,9531,0,752,0
1431,1380,691.8080925286057,7J,9531,0,MA6,0
1431,2192,1605.666765566011,7J,9531,0,735,0
1431,770,3401.9053111307244,7J,9531,0,735,0
1431,1408,3581.8969264141815,7J,9531,0,735,0
1431,2052,2104.351258459831,7J,9531,0,735,0
1431,1428,2555.682233938482,7J,9531,0,735,0
1431,1019,1929.0675874557871,7J,9531,0,735,0
1431,1429,2108.328373223325,7J,9531,0,735,0
1431,1675,1665.7808309395737,7J,9531,0,752,0
1431,1675,1665.7808309395737,CZ,1767,0,752,0
1431,2192,1605.666765566011,EP,2923,0,100,0
1431,2193,850.8237551662488,EP,2923,0,100,0
1431,1017,1945.0771188297497,FZ,14485,0,73H,0
1431,1415,1857.550516344848,IOS,2951,0,CR2,0
1431,1377,872.4804108468591,KC,1006,0,320 757,0
1431,1399,3125.0592270449547,R3,1287,0,73W,0
1431,1416,2546.9858081124075,R3,1287,0,73W,0
1431,1424,1943.0954229344193,S7,4329,0,319,0
1431,2052,2104.351258459831,S7,4329,0,320,0
1431,1408,3581.8969264141815,SU,130,0,320,0
1431,1377,872.4804108468591,SZ,10122,0,737,0
1431,2016,2962.4698999702055,SZ,10122,0,737,0
1431,1017,1945.0771188297497,SZ,10122,0,737,0
1431,191,4825.0531091633875,SZ,10122,0,737,0
1431,1399,3125.0592270449547,SZ,10122,0,737,0
1431,770,3401.9053111307244,SZ,10122,0,737,0
1431,2222,2624.2716977528744,SZ,10122,0,737,0
1431,1416,2546.9858081124075,SZ,10122,0,737,0
1431,1439,2389.620826019991,SZ,10122,0,737,0
1431,1408,3581.8969264141815,SZ,10122,0,737,0
1431,1440,1802.641989598291,SZ,10122,0,737,0
1431,1429,2108.328373223325,SZ,10122,0,737,0
1431,1675,1665.7808309395737,SZ,10122,0,737,0
1431,770,3401.9053111307244,TK,4951,0,321,0
1431,1424,1943.0954229344193,U6,5234,0,320,0
1431,2160,2695.702377156597,U6,5234,0,320,0
1431,2222,2624.2716977528744,U6,5234,0,320,0
1431,1442,2187.9351835025877,U6,5234,0,320,0
1431,1439,2389.620826019991,U6,5234,0,320,0
1431,1408,3581.8969264141815,U6,5234,0,320,0
1431,1418,2228.9385235133063,U6,5234,0,320,0
1431,2945,2265.665338904058,U6,5234,0,320,0
1431,1420,2533.642107156074,U6,5234,0,320,0
1431,1429,2108.328373223325,U6,5234,0,320,0
1431,1441,2030.8075416403199,U6,5234,0,320,0
1431,1423,2260.556303202189,U6,5234,0,320,0
1431,2222,2624.2716977528744,Y7,13088,0,738,0
1431,1380,691.8080925286057,YK,1943,0,146,0
1432,2016,2616.4763408061667,3R,3545,0,734,0
1432,2016,2616.4763408061667,HY,5281,0,320 757,0
1432,1408,3251.9574964396697,HY,5281,0,757,0
1432,1434,437.87364179206804,HY,5281,0,I14 320 757,0
1432,1408,3251.9574964396697,SU,130,0,320,0
1432,2016,2616.4763408061667,UN,5067,0,T20,0
1433,2016,2761.197470097459,3R,3545,0,734,0
1433,2016,2761.197470097459,HY,5281,0,757 320,0
1433,1439,2197.6885065555666,HY,5281,0,320,0
1433,1408,3384.1620315194727,HY,5281,0,757 320,0
1433,1434,260.34568197565386,HY,5281,0,757 320,0
1433,1408,3384.1620315194727,SU,130,0,763 320,0
1433,2222,2611.6336248151024,U6,5234,0,320,0
1433,1429,1948.2743795249382,U6,5234,0,320,0
1434,1435,2818.3405226713066,AZ,596,0,321,0
1434,1962,3641.901864591539,BT,333,1,763,0
1434,1642,3942.909409321124,CZ,1767,0,330,0
1434,1675,1515.5600650471847,CZ,1767,0,752,0
1434,1421,2410.1930861207074,HY,5281,0,767,0
1434,1377,679.1507856438385,HY,5281,0,320,0
1434,1488,1170.369698422598,HY,5281,0,320,0
1434,2653,259.70994539075406,HY,5281,0,757,0
1434,1432,437.87364179206804,HY,5281,0,I14 320 757,0
1434,1919,4319.313917035723,HY,5281,0,764 763,0
1434,628,5135.026636580332,HY,5281,0,767 764,0
1434,1493,1580.0015524099404,HY,5281,0,763 764,0
1434,2016,2766.489858662777,HY,5281,0,764 767,0
1434,1017,2194.8431112883763,HY,5281,0,763,0
1434,706,4659.495092109482,HY,5281,0,764,0
1434,2654,230.264703540739,HY,5281,0,320 757,0
1434,191,4685.883966956577,HY,5281,0,763 764 752,0
1434,1380,472.9710739930713,HY,5281,0,320,0
1434,1387,1617.1008632587136,HY,5281,0,320,0
1434,1943,4845.299630864106,HY,5281,0,764 767,0
1434,770,3359.8227818720648,HY,5281,0,767,0
1434,1401,3103.538669192758,HY,5281,0,763,0
1434,1410,3828.8297190141398,HY,5281,0,752,0
1434,2222,2356.1501936922928,HY,5281,0,320,0
1434,1416,2464.739102333249,HY,5281,0,320,0
1434,2658,393.0728178489504,HY,5281,0,I14 320,0
1434,1442,1970.3624105054762,HY,5281,0,320,0
1434,1602,5371.123781308528,HY,5281,0,764,0
1434,1439,2158.455694816745,HY,5281,0,320,0
1434,1408,3365.902802996043,HY,5281,0,764 320,0
1434,255,5262.460831506661,HY,5281,0,757,0
1434,1418,2156.09379558144,HY,5281,0,320,0
1434,691,4797.008714476072,HY,5281,0,764,0
1434,2656,811.0668378620657,HY,5281,0,320 I14,0
1434,2655,193.07041510968247,HY,5281,0,752 320,0
1434,1058,6044.359518054789,HY,5281,0,764,0
1434,2848,369.124477799496,HY,5281,0,I14 320,0
1434,2052,1816.7794787574433,HY,5281,0,320,0
1434,1642,3942.909409321124,HY,5281,0,764 767,0
1434,716,4285.0363727810045,HY,5281,1,319,0
1434,1962,3641.901864591539,HY,5281,0,763 764,0
1434,1420,2418.425341660855,HY,5281,0,320,0
1434,1019,2179.504393463094,HY,5281,0,763,0
1434,1607,5639.876197591888,HY,5281,0,764,0
1434,1433,260.34568197565386,HY,5281,0,757 320,0
1434,1429,1826.874556772598,HY,5281,0,757,0
1434,2076,1794.4868802536503,HY,5281,0,752,0
1434,718,3213.2681473398197,HY,5281,0,764,0
1434,2659,473.16747548901964,HY,5281,0,I14 757,0
1434,1378,1098.9340358922725,HY,5281,0,320,0
1434,1441,1778.774576154094,HY,5281,0,320,0
1434,2657,721.2118872729201,HY,5281,0,320 I14 763,0
1434,1675,1515.5600650471847,HY,5281,0,764,0
1434,1423,2119.326249766961,HY,5281,0,320,0
1434,1415,1553.2848135730553,IOS,2951,0,CR2,0
1434,2192,1705.7630782763792,IR,2922,0,320,0
1434,1377,679.1507856438385,KC,1006,0,320 319 E90 757,0
1434,1378,1098.9340358922725,KC,1006,0,E90,0
1434,1943,4845.299630864106,KE,3163,0,332 763 753,0
1434,1602,5371.123781308528,MH,3378,1,764,0
1434,1607,5639.876197591888,MH,3378,1,764,0
1434,716,4285.0363727810045,OK,1946,0,319,0
1434,1943,4845.299630864106,OZ,28,0,333,0
1434,1380,472.9710739930713,QH,882,0,735,0
1434,1399,2904.9774206962184,R3,1287,0,73H,0
1434,1416,2464.739102333249,R3,1287,0,73W,0
1434,2052,1816.7794787574433,S7,4329,0,320,0
1434,1421,2410.1930861207074,SU,130,0,319,0
1434,1408,3365.902802996043,SU,130,0,763 320,0
1434,1418,2156.09379558144,SU,130,0,319,0
1434,1420,2418.425341660855,SU,130,0,319,0
1434,1435,2818.3405226713066,SU,130,0,321,0
1434,770,3359.8227818720648,TK,4951,0,321,0
1434,1424,1662.756220981193,U6,5234,0,320,0
1434,2160,2478.0048618320566,U6,5234,0,320,0
1434,1410,3828.8297190141398,U6,5234,0,320,0
1434,2222,2356.1501936922928,U6,5234,0,320,0
1434,1416,2464.739102333249,U6,5234,0,320,0
1434,1442,1970.3624105054762,U6,5234,0,320,0
1434,1429,1826.874556772598,U6,5234,0,320,0
1434,1437,2811.716061989905,UN,5067,0,772,0
1435,2213,976.4424393773822,5N,503,0,735,0
1435,1409,1443.9038493119556,5N,503,0,735,0
1435,1438,995.1904729824064,5N,503,0,735,0
1435,762,2178.9254733123275,8Q,3788,0,321,0
1435,628,2454.4000957433236,AF,137,0,319 320 321,0
1435,618,2667.0782710018966,AF,137,0,320,0
1435,133,3333.155544381798,AH,794,0,736,0
1435,682,2647.7138996466942,AP,240,0,320,0
1435,685,2676.5019343919494,AP,240,0,320,0
1435,709,2347.7099684596587,AP,240,0,320,0
1435,492,4244.751441111489,AT,4248,0,738 73G,0
1435,218,874.0978410513658,AY,2350,0,319 320,0
1435,699,2230.265590372694,AZ,596,1,320,0
1435,682,2647.7138996466942,AZ,596,0,320,0
1435,706,2399.7876719559704,AZ,596,0,321 32S 319,0
1435,1380,2987.5554775115024,AZ,596,0,319 321,0
1435,691,2297.40441322184,AZ,596,0,32S 319,0
1435,685,2676.5019343919494,AZ,596,1,320,0
1435,709,2347.7099684596587,AZ,596,1,320,0
1435,1434,2818.3405226713066,AZ,596,0,321,0
1435,704,2095.402476847816,AZ,596,1,321 320,0
1435,1962,831.8115018255581,BT,333,0,73C 733 735,0
1435,1642,5796.909539347032,CA,751,0,777,0
1435,879,9580.285841795878,CU,1936,1,332,0
1435,557,2364.380831235014,CY,1942,0,320,0
1435,1646,7005.2765038436655,CZ,1767,0,333 332,0
1435,1675,3729.815656425054,CZ,1767,0,738,0
1435,1829,7814.029113416959,DL,2009,0,763,0
1435,1870,7483.26356683576,DL,2009,0,333 76W 77W,0
1435,1715,9760.54387439321,DL,2009,0,332,0
1435,1753,9203.153930323308,DL,2009,0,332,0
1435,553,1651.0730205927343,FB,1548,0,320,0
1435,555,1784.48492154413,FB,1548,0,319,0
1435,556,1573.3082518863916,FB,1548,0,320,0
1435,1387,1955.3008943487077,FG,125,0,734,0
1435,1642,5796.909539347032,HU,2660,0,333,0
1435,2192,2512.6281168456176,IR,2922,0,313,0
1435,712,1921.3702830287089,JP,83,0,CR2 319 CR9,0
1435,783,1725.9486264084962,JU,19582,0,319 320,0
1435,1377,3122.6442119883354,KC,1006,0,320 321,0
1435,1378,2293.9964857380187,KC,1006,0,320,0
1435,1943,6587.811604131283,KE,3163,0,772,0
1435,282,2145.022634612219,KL,3090,0,737,0
1435,723,2828.075799312565,KM,242,0,319,0
1435,1017,3712.8309286155727,KQ,3126,1,320,0
1435,340,1150.544372304002,LO,3210,0,E95 E75,0
1435,1014,2468.3659297169224,ME,3490,0,319 320,0
1435,1679,6853.085912746769,MU,1758,0,333 767 77W,0
1435,713,1746.4552885796072,OK,1946,0,320,0
1435,716,1670.5723328094139,OK,1946,0,319 320,0
1435,201,1603.636066910419,OM,3354,0,763 737,0
1435,1656,4636.633056774199,OM,3354,0,763 737,0
1435,216,838.3741328670716,OV,2218,0,CR9 E70,0
1435,750,1498.106082287551,RO,5179,0,733,0
1435,1642,5796.909539347032,S7,4329,0,333,0
1435,368,1220.147391390327,SK,4319,0,73H 736 73W,0
1435,295,1540.3204716168968,SK,4319,0,320 CR9,0
1435,315,1606.792605674558,SK,4319,1,320,0
1435,2206,1220.2557035739949,SU,130,0,320 319,0
1435,1412,3375.9031269573643,SU,130,0,320,0
1435,1421,1404.5988769406642,SU,130,0,321 738 320,0
1435,579,3782.395637527429,SU,130,0,320,0
1435,282,2145.022634612219,SU,130,0,321 320,0
1435,2213,976.4424393773822,SU,130,1,735,0
1435,368,1220.147391390327,SU,130,0,320,0
1435,1422,1303.8060754965834,SU,130,0,319 320,0
1435,1952,2242.6418602240765,SU,130,0,321 320,0
1435,762,2178.9254733123275,SU,130,0,321 320,0
1435,1413,2925.401614228943,SU,130,0,320 321,0
1435,570,3018.36924829144,SU,130,0,321,0
1435,783,1725.9486264084962,SU,130,0,319 321 320 733 738,0
1435,1014,2468.3659297169224,SU,130,0,319 320,0
1435,1919,7106.840724027972,SU,130,0,333,0
1435,699,2230.265590372694,SU,130,0,320,0
1435,184,2230.3194671276065,SU,130,0,320 319,0
1435,676,1563.3526439241025,SU,130,0,320,0
1435,523,2913.99853103464,SU,130,0,320,0
1435,1646,7005.2765038436655,SU,130,0,333 332,0
1435,628,2454.4000957433236,SU,130,0,320 321,0
1435,1424,1506.3922828557513,SU,130,0,320,0
1435,492,4244.751441111489,SU,130,0,738,0
1435,295,1540.3204716168968,SU,130,0,320,0
1435,1493,4364.719745868294,SU,130,0,332 333,0
1435,1403,861.518246991098,SU,130,0,SU9,0
1435,1402,878.8833308752863,SU,130,0,SU9 320 319,0
1435,189,1643.072645688252,SU,130,0,SU9,0
1435,195,2068.68069273747,SU,130,0,320 319,0
1435,1017,3712.8309286155727,SU,130,0,320,0
1435,1966,1832.8988938043312,SU,130,0,321 738 320,0
1435,706,2399.7876719559704,SU,130,0,321 320,0
1435,191,2023.043846741241,SU,130,0,320 319,0
1435,1380,2987.5554775115024,SU,130,0,319 321,0
1435,2930,1267.664157220762,SU,130,0,320 319,0
1435,2160,396.024680038196,SU,130,0,SU9 320,0
1435,755,2411.6506502918824,SU,130,0,320 319,0
1435,1387,1955.3008943487077,SU,130,0,320,0
1435,202,1832.032063643664,SU,130,0,320,0
1435,193,1765.6088490266823,SU,130,0,738 321,0
1435,1542,6731.893676058656,SU,130,0,333,0
1435,879,9580.285841795878,SU,130,0,332,0
1435,218,874.0978410513658,SU,130,0,319,0
1435,650,2475.7073190137326,SU,130,0,321,0
1435,1485,7139.382995238783,SU,130,0,77W,0
1435,2629,676.8801767401461,SU,130,0,SU9 319,0
1435,1397,4727.579476740661,SU,130,0,738,0
1435,1829,7814.029113416959,SU,130,0,763,0
1435,1943,6587.811604131283,SU,130,0,333,0
1435,2192,2512.6281168456176,SU,130,0,320,0
1435,1399,4212.265614131922,SU,130,0,320,0
1435,770,1781.216660942206,SU,130,0,320,0
1435,1870,7483.26356683576,SU,130,0,333 77W,0
1435,1401,761.4505204711015,SU,130,0,321 320,0
1435,1414,2995.379494895996,SU,130,0,321,0
1435,1410,1065.7738131008884,SU,130,0,320,0
1435,2223,2482.436572188074,SU,130,0,320,0
1435,1391,6138.781774892918,SU,130,0,333 332,0
1435,2222,3326.9444719862627,SU,130,0,321 77W,0
1435,713,1746.4552885796072,SU,130,0,320,0
1435,335,1343.986889685757,SU,130,0,SU9,0
1435,1416,1222.8418571676718,SU,130,0,319 320 738,0
1435,1442,862.0017086697037,SU,130,0,319 320 321,0
1435,1439,742.1537300881893,SU,130,0,320 319 SU9 321,0
1435,1715,9760.54387439321,SU,130,0,332,0
1435,557,2364.380831235014,SU,130,0,321 320,0
1435,1408,599.4771400708827,SU,130,0,321 320 738,0
1435,255,2509.2872116152985,SU,130,0,320 333 321,0
1435,712,1921.3702830287089,SU,130,0,CR2,0
1435,578,3421.396836485136,SU,130,0,321 320,0
1435,1753,9203.153930323308,SU,130,0,332,0
1435,723,2828.075799312565,SU,130,0,319,0
1435,1525,6589.355770857276,SU,130,0,333,0
1435,1409,1443.9038493119556,SU,130,1,735,0
1435,1425,1395.9741471557306,SU,130,0,SU9,0
1435,1418,1366.6687716366496,SU,130,0,321 319 320,0
1435,1411,642.6050295453431,SU,130,0,320 319,0
1435,196,1927.9919188443632,SU,130,0,320,0
1435,691,2297.40441322184,SU,130,0,321 320,0
1435,2945,917.7957597414834,SU,130,0,320 SU9 319,0
1435,619,2532.9727214861114,SU,130,0,321 320,0
1435,1426,2302.017070266253,SU,130,0,321 319 320,0
1435,2636,3105.1874195899586,SU,130,0,319 320,0
1435,1058,7509.556194288214,SU,130,0,333,0
1435,2215,2334.3332045946313,SU,130,0,320,0
1435,1407,1159.692194620937,SU,130,0,320 SU9 319,0
1435,1415,2240.450139309264,SU,130,0,320,0
1435,315,1606.792605674558,SU,130,0,320,0
1435,750,1498.106082287551,SU,130,0,SU9 737,0
1435,2052,2801.253438455676,SU,130,0,321 738,0
1435,1427,1145.5188181885665,SU,130,0,SU9 320,0
1435,1642,5796.909539347032,SU,130,0,333 77W,0
1435,1394,6744.413157518162,SU,130,0,77W,0
1435,716,1670.5723328094139,SU,130,0,321 320,0
1435,792,9246.270041205567,SU,130,0,332,0
1435,1679,6853.085912746769,SU,130,0,333 767 77W,0
1435,1440,1266.2292523475664,SU,130,0,320,0
1435,1962,831.8115018255581,SU,130,0,320 321,0
1435,1420,958.6392141763486,SU,130,0,319 734,0
1435,1438,995.1904729824064,SU,130,1,735,0
1435,1428,2135.279361668344,SU,130,0,320 319,0
1435,1545,7729.096447332956,SU,130,0,333,0
1435,1404,1238.4006761028804,SU,130,0,320 321,0
1435,674,2015.5385751025642,SU,130,0,321,0
1435,555,1784.48492154413,SU,130,0,319,0
1435,200,2062.0747579395493,SU,130,0,320,0
1435,1419,1252.4121937398952,SU,130,0,319,0
1435,1429,1436.730287363074,SU,130,0,321 320,0
1435,188,1597.0608371928809,SU,130,0,320 321 319 738,0
1435,1434,2818.3405226713066,SU,130,0,321,0
1435,481,5244.847866455319,SU,130,0,333,0
1435,2076,1703.0610497709547,SU,130,0,320 SU9,0
1435,216,838.3741328670716,SU,130,0,320 319,0
1435,718,2672.4371708452354,SU,130,0,333 332,0
1435,2171,2899.318310295929,SU,130,0,738,0
1435,201,1603.636066910419,SU,130,1,737,0
1435,1441,1176.8526273341392,SU,130,0,320 319,0
1435,1656,4636.633056774199,SU,130,0,320,0
1435,1675,3729.815656425054,SU,130,1,737,0
1435,1400,4414.135327086228,SU,130,0,319,0
1435,1395,6643.656890357075,SU,130,0,332 333,0
1435,704,2095.402476847816,SU,130,0,321 320,0
