# index, pid, community, size, pos, leamer, name, color, _pos
302,577,0,63.15966796875,"array([5492.35668945, 3638.48535156])",4,EDIBLE NUTS(EXCL.NUTS USED FOR THE EXTRACT.OF OIL),"#3aa67b
","array([-7.44905189, -7.03127072])"
303,7914,0,54.33406066894531,"array([ 204.31052399, 5554.55200195])",9,RAILWAY & TRAMWAY PASSENGER COACHES & LUGGAGE VAN,"#4037ab
","array([-7.34458846, -6.29694092])"
304,2929,0,60.50048828125,"array([5484.27709961, 3081.8112793 ])",5,"OTHER MATERIALS OF VEGETABLE ORIGIN, N.E.S.","#78b83d
","array([-7.56600526, -7.07073826])"
305,5145,0,61.453643798828125,"array([-462.65061951, 4287.30761719])",10,AMINE-FUNCTION COMPOUNDS,"#9c219c
","array([-7.57551126, -6.27350683])"
306,7922,0,54.718017578125,"array([3502.44592285, 6140.44799805])",9,AIRCRAFT NOT EXCEEDING AN UNLADEN WEIGHT 2000 KG,"#0576a6
","array([-7.94347723, -6.86394305])"
307,7912,0,58.16748046875,"array([3757.70678711, 6095.41796875])",9,OTHER RAIL LOCOMOTIVES; TENDERS,"#9c9a87
","array([-7.92553346, -6.89346842])"
308,6637,0,57.034576416015625,"array([-464.60725403, 4008.70239258])",7,"REFRACTORY GOODS(EG.,RETORTS,CRUJCIBLES ETC) N.E.S","#ff6bb0
","array([-7.41467311, -6.26194528])"
309,252,0,52.7132568359375,"array([ 789.15325928, 3502.53198242])",5,EGGS NOT IN SHELL,"#9fb3bf
","array([-7.64062114, -6.44936021])"
310,5169,0,60.190277099609375,"array([ -58.65522766, 4235.0612793 ])",10,"ORGANIC CHEMICALS,N.E.S","#9c219c
","array([-7.53455813, -6.29524516])"
311,8928,0,85.63232421875,"array([2662.03417969, 4217.34667969])",7,"PRINTED MATTER,N.E.S.","#9c9a87
","array([-7.64497915, -6.62159052])"
312,6623,0,60.30517578125,"array([2090.61035156, 5064.6328125 ])",7,REFRACTORY BRICKS & OTHER REFRACT.CONSTRUCT.MATER,"#299fff
","array([-7.42594017, -6.53673199])"
313,6415,0,109.66650390625,"array([2305.16430664, 4140.52612305])",3,"PAPER AND PAPERBOARD,IN ROLLS OR SHEETS,N.E.S.","#bf8845
","array([-7.54657539, -6.56077883])"
314,2460,0,60.44775390625,"array([3161.31738281, 4882.09960938])",3,PULPWOOD (INCLUDING CHIPS AND WOOD WASTE),"#473b1c
","array([-7.64797847, -6.76349337])"
315,5914,0,57.104736328125,"array([2749.42810059, 3257.54052734])",10,"DISINFECT.,ANTI-SPROUTING PROD.ETC.PACKED FOR SALE","#4b0046
","array([-7.7574335 , -6.58138716])"
316,8720,0,120.08538818359375,"array([-643.69882202, 4398.02172852])",9,MEDICAL INSTRUMENTS AND APPLIANCES,"#9c219c
","array([-7.60631951, -6.28198584])"
317,6577,0,60.501953125,"array([2362.85473633, 4290.00219727])",8,WADDING.TEXTIL.FABRICS FOR USE IN MACHINERY/PLANT,"#4037ab
","array([-7.59275655, -6.57588623])"
318,5621,0,64.587890625,"array([3112.93188477, 5353.21508789])",10,"MINERAL OR CHEMICAL FERTILIZERS,NITROGENOUS","#4b0046
","array([-7.39131727, -6.8189649 ])"
319,2332,0,50.912353515625,"array([3051.03601074, 5111.31762695])",4,RECLAIMED RUBBER;WASTE & SCRAP OF UNHARDENED RUBB.,"#a66195
","array([-7.45052666, -6.77278442])"
320,113,0,87.042724609375,"array([1620.82275391, 5240.93969727])",5,"MEAT OF SWINE, FRESH, CHILLED OR FROZEN","#9fb3bf
","array([-7.55944821, -6.42707831])"
321,7933,0,52.650543212890625,"array([ 324.30809021, 3052.74243164])",9,"SHIPS,BOATS AND OTHER VESSELS FOR BREAKING UP","#38f2f1
","array([-7.83460947, -6.3869478 ])"
322,2119,0,53.75439453125,"array([4227.8215332 , 2467.41186523])",5,"HIDES AND SKINS,N.E.S WASTE AND USED LEATHER","#21366b
","array([-7.7827052 , -7.11371358])"
323,8749,0,83.63388061523438,"array([  61.68340302, 4804.03344727])",9,"PARTS,N.E.S.ACCESSORIES FOR 873-,8743-,87454,8748","#4037ab
","array([-7.48897504, -6.31215869])"
324,8471,0,61.689453125,"array([4892.69873047, 4698.91845703])",7,CLOTHING ACCESSORIES OF TEXTILE FABRICS,"#ffc200
","array([-7.38957448, -7.09181027])"
325,7491,0,96.85467529296875,"array([ 703.2437439 , 4315.70288086])",9,"BALL,ROLLER OR NEEDLE ROLLER BEARINGS","#4037ab
","array([-7.52696866, -6.40417951])"
326,5113,0,61.69708251953125,"array([-606.55960083, 4948.96972656])",10,HALOGENATED DERIVATIVES OF HYDROCARBONS,"#9c219c
","array([-7.57161985, -6.17724655])"
327,7219,0,59.21649169921875,"array([ 801.14627075, 3621.40771484])",9,"AGRIC.MACH.& APPLIANCES,N.E.S.AND PARTS","#4037ab
","array([-7.58455701, -6.42627629])"
328,7371,0,58.499908447265625,"array([ 290.65281677, 4895.54199219])",9,"CONVERTERS,LADLES,INGOT MOULDS AND CASTING MACH.","#4037ab
","array([-7.39739962, -6.3608247 ])"
329,7752,0,73.972412109375,"array([2971.03503418, 4228.83251953])",9,"REFRIG HH,FD FRZ,E/O","#473b1c
","array([-7.51967769, -6.6490602 ])"
330,7436,0,93.1241455078125,"array([1523.15020752, 5073.33496094])",9,FILTERING & PURIFYING MACH.FOR LIQUIDS & GASES,"#4037ab
","array([-7.50615409, -6.43140671])"
331,545,0,89.85888671875,"array([4528.5144043 , 3232.19360352])",4,OTHER FRESH OR CHILLED VEGETABLES,"#ff0062
","array([-7.70163976, -6.9875342 ])"
332,230,0,60.437744140625,"array([3495.88903809, 5066.03344727])",5,BUTTER,"#223f59
","array([-7.67511741, -6.59101771])"
333,6996,0,61.39453125,"array([2785.61499023, 4195.50976562])",8,MISCELLANEOUS ARTICLES OF BASE METAL,"#473b1c
","array([-7.54411895, -6.63231944])"
334,2712,0,49.10302734375,"array([3784.45581055, 6616.67041016])",2,"SODIUM NITRATE,NATURAL.CONTAIN.<16.3% OF NITROGEN","#4b0046
","array([-8.10401649, -6.91363133])"
335,2652,0,40.921630859375,"array([2332.13635254, 5660.61474609])",6,"TRUE HEMP,RAW OR PROCESSED,NOT SPUN;TOW AND WASTE","#730049
","array([-7.38284735, -6.58007413])"
336,2614,0,50.0205078125,"array([5643.1171875 , 6124.63891602])",6,SILK WORM COCOONS SUITABL.FOR REELING & SILK WASTE,"#c4af78
","array([-7.03324017, -7.44460015])"
337,2632,0,50.75341796875,"array([4830.31762695, 6338.06030273])",6,COTTON LINTERS,"#3aa67b
","array([-6.89838343, -7.09104572])"
338,2634,0,50.27392578125,"array([4590.39477539, 6049.91015625])",6,"COTTON,CARDED OR COMBED","#3aa67b
","array([-7.03334705, -7.01946393])"
339,4233,0,50.96826171875,"array([4570.0168457 , 6429.12695312])",6,COTTON SEED OIL,"#3aa67b
","array([-6.86442935, -7.06111639])"
340,6513,0,78.98388671875,"array([4532.83325195, 5754.11181641])",8,COTTON YARN,"#c4af78
","array([-7.14626544, -6.97334814])"
341,6582,0,57.385498046875,"array([3274.63220215, 5597.22851562])",8,"TARPAULINS,SAILS,AWNINGS,SUNBLINDS,TENTS ETC.","#473b1c
","array([-7.39559927, -6.75178119])"
342,6545,0,51.78564453125,"array([4972.6574707 , 6181.10131836])",8,"FABRICS,WOVEN,OF JUTE OR OF OTHER TEXTILE BAST FIB","#3aa67b
","array([-6.702686  , -7.21845965])"
343,2651,0,49.660888671875,"array([4059.59729004, 6744.69995117])",6,"FLAX & RAMIE,FLAX TOW,RAMIE NOILS,& WASTE OF FLAX","#c4af78
","array([-8.14468596, -6.92567709])"
344,7432,0,13.6363525390625,"array([ 799.60467529, 4481.66894531])",9,PARTS OF THE PUMPS & COMPRESSORS OF 743.1-,"#4037ab
","array([-7.47179277, -6.41895846])"
345,8212,0,65.517578125,"array([3161.81542969, 5149.48217773])",7,"FURNITURE FOR MEDICAL,SURGICAL.DENTAL ETC.PRACTICE","#473b1c
","array([-7.44764312, -6.74505183])"
346,7369,0,66.07952880859375,"array([ 730.44088745, 4530.08618164])",9,PARTS OF THE MACHINE-TOOLS OF 736-,"#4037ab
","array([-7.48649   , -6.42455626])"
347,6289,0,85.01708984375,"array([1836.38330078, 4323.7956543 ])",8,"OTHER ARTICLES OF RUBBER,N.E.S.","#4037ab
","array([-7.45588557, -6.49624485])"
348,5827,0,59.91455078125,"array([-774.69042969, 4857.59765625])",10,SILICONES,"#9c219c
","array([-7.60113909, -6.14993819])"
349,7742,0,77.78900146484375,"array([-506.32022095, 4684.30395508])",9,APP.BASED ON THE USE OF X-RAYS OR OF RADIATIONS,"#9c219c
","array([-7.55583517, -6.21112689])"
350,913,0,51.81689453125,"array([1836.47668457, 4897.25219727])",6,"LARD,OTHER PIG FAT& POULTRY,RENDERED/SOLVENT-EXT.","#9fb3bf
","array([-7.54626109, -6.48362986])"
351,8121,0,61.1768798828125,"array([1944.80474854, 4702.11303711])",8,BOILERS & RADIATORS FOR CENTRAL HEATING,"#4037ab
","array([-7.53390776, -6.5341577 ])"
352,5989,0,132.8848876953125,"array([-493.66845703, 4831.4753418 ])",10,"CHEMICAL PRODUCTS AND PREPARATIONS,N.E.S.","#9c219c
","array([-7.57560722, -6.23650741])"
353,7429,0,68.826904296875,"array([ 337.07427979, 4662.23583984])",9,PARTS OF THE PUMPS & LIQ.ELEVATORS OF 742-,"#4037ab
","array([-7.49608542, -6.36712244])"
354,5851,0,13.636367797851562,"array([ 113.8791275 , 3280.91137695])",10,NATURAL RESINS MODIFIED BY FUSION;ARTIFIC.RESINS,"#bf8845
","array([-7.26428132, -6.02408723])"
355,2518,0,57.22644802927971,"array([ -28.27404405, 3311.38330078])",3,"CHEMICAL WOOD PULP,SULPHITE","#bf8845
","array([-7.26378806, -6.0657036 ])"
356,6413,0,81.65752029418945,"array([  79.34155846, 3038.93286133])",3,"KRAFT PAPER AND PAPERBOARD,IN ROLLS OR SHEETS","#bf8845
","array([-7.22686352, -6.01324733])"
357,5981,0,57.67413330078125,"array([ 159.90382385, 3135.62426758])",10,WOOD- AND RESIN-BASED CHEMICAL PRODUCTS,"#bf8845
","array([-7.2279373 , -6.04652626])"
358,2517,0,107.69392395019531,"array([-231.73830414, 3283.2565918 ])",3,"CHEMICAL WOOD PULP,SODA OR SULPHATE","#bf8845
","array([-7.21558681, -6.0909103 ])"
359,2516,0,57.81028747558594,"array([-247.630867  , 2889.58569336])",3,"CHEMICAL WOOD PULP,DISSOLVING GRADES","#bf8845
","array([-7.13464628, -6.04139322])"
360,2519,0,57.398651123046875,"array([-355.70591736, 2998.5246582 ])",3,OTHER CELLULOSIC PULPS,"#bf8845
","array([-7.17550032, -6.07564486])"
361,6831,0,66.7950439453125,"array([-313.01141357, 2602.84204102])",2,"NICKEL & NICKEL ALLOYS,UNWROUGHT (INGOTS,PIGS,ETC)","#c93c00
","array([-7.06168555, -5.99661868])"
362,3353,0,54.279052734375,"array([1370.77233887, 3522.36157227])",1,PITCH & PITCH COKE OBTAIN.FROM COAL TAR/MINER.TARS,"#5e1f05
","array([-7.35204282, -6.57340593])"
363,3354,0,61.443603515625,"array([2059.85583496, 2958.35302734])",1,"PETROLEUM BITUMEN,PETROL.COKE & BITUMIN.MIXTUR.NES","#ad2b2b
","array([-7.79028551, -6.65431574])"
364,3352,0,60.114013671875,"array([1743.31018066, 5953.50146484])",1,MINERAL TARS AND PRODUCTS OF THEIR DISTILLATION,"#4b0046
","array([-7.2167393 , -6.52061129])"
365,6638,0,56.669677734375,"array([1729.73498535, 5760.73974609])",7,MANUFACTURES OF ASBESTOS: FRICTION MATERIALS,"#9c9a87
","array([-7.27395615, -6.51173939])"
366,6511,0,53.7705078125,"array([5476.81933594, 6009.14819336])",8,SILK YARN & YARN SPUN FROM NOIL/OTHER SILK WASTE,"#c4af78
","array([-7.05487862, -7.40411685])"
367,2613,0,54.0380859375,"array([5590.53027344, 6179.19702148])",6,RAW SILK (NOT THROWN),"#c4af78
","array([-7.01541328, -7.41494231])"
368,3231,0,49.660736083984375,"array([ 421.89494324, 5735.16748047])",2,"BRIOUET.OVOIDS & SIM.SOLID FUELS,OF COAL PEAT LIG.","#5e1f05
","array([-7.13213326, -6.27569288])"
369,6646,0,13.6363525390625,"array([ 420.03442383, 5539.24560547])",7,"BRICKS,TILES,SLABS & OTH.ART.OF PRESSED/MOUL.GLASS","#299fff
","array([-7.21912334, -6.30284677])"
370,7283,0,67.669921875,"array([2479.53613281, 5447.4753418 ])",9,"MACH.FOR SORTING,SCREENING,SEPARATING,WASHING ORE","#4037ab
","array([-7.45807011, -6.6231771 ])"
371,6733,0,71.675537109375,"array([3739.29309082, 2688.72875977])",8,"ANGLES,SHAPES & SECTIONS & SHEET PILING,OF I RON/ST","#a33bff
","array([-7.75965488, -6.83886731])"
372,6861,0,61.8232421875,"array([1094.91015625, 3305.78320312])",2,"ZINC AND ZINC ALLOYS,UNWROUGHT","#d66011
","array([-7.21413517, -6.55709162])"
373,6731,0,61.90771484375,"array([2544.77880859, 5814.96606445])",8,WIRE ROD OF IRON OR STEEL,"#4037ab
","array([-7.41065054, -6.65329686])"
374,6724,0,54.83221435546875,"array([ 835.0897522 , 3359.52148438])",8,"PUDDLED BARS AND PILINGS;INGOTS,BLOCKS,LUMPS ETC.","#a33bff
","array([-7.2729249 , -6.59436472])"
375,6725,0,92.00445556640625,"array([ 744.9906311 , 2918.49731445])",8,"BLOOMS,BILLETS,SLABS & SHEET BARS OF IRON OR STEEL","#a33bff
","array([-7.22485534, -6.62126394])"
376,452,0,53.73779296875,"array([1909.66943359, 6056.61621094])",6,"OATS,UNMILLED","#78b83d
","array([-7.83095065, -6.33270501])"
377,6716,0,81.25341796875,"array([ 929.92974854, 3635.05554199])",8,FERRO-ALLOYS,"#a33bff
","array([-7.28217743, -6.54733488])"
378,6973,0,60.487548828125,"array([2922.89123535, 4289.75756836])",8,"DOM ESTIC-TYPE,NON-ELECTRIC HEATING,COOKING APPAR.","#473b1c
","array([-7.48577461, -6.6778977 ])"
379,8211,0,121.015625,"array([3879.28857422, 4513.08691406])",7,CHAIRS AND OTHER SEATS AND PARTS,"#473b1c
","array([-7.42147304, -6.71285046])"
380,459,0,57.66796875,"array([4719.56103516, 6662.49755859])",6,"BUCKWHEAT,MILLET,CANARY SEED,GRAIN SORGHUM ETC","#3aa67b
","array([-6.8351598 , -7.16630539])"
381,811,0,58.29248046875,"array([4672.27514648, 6841.7824707 ])",6,"HAY AND FODDER,GREEN OR DRY","#3aa67b
","array([-6.82416891, -7.2036538 ])"
382,5829,0,61.5626220703125,"array([-1206.90545654,  4030.59191895])",10,"OTHER CONDENSATION,POLYCONDENSATION/POLYADD.PROD","#9c219c
","array([-7.49050395, -5.9608702 ])"
383,5331,0,68.239990234375,"array([-1392.18078613,  5565.62060547])",10,OTHER COLOURING MATTER,"#9c219c
","array([-7.51358795, -6.08128289])"
384,6281,0,55.161376953125,"array([-1473.16088867,  5494.79223633])",8,HYGIENIC AND PHARMACEUTICAL ARTICLES OF RUBBER,"#9c219c
","array([-7.49039531, -6.09200759])"
385,5139,0,61.6497802734375,"array([1560.13983154, 3051.47363281])",10,"CARBOXYLIC ACIDS WITH ALCOHOL,PHENOL ETC.FUNCTION","#730049
","array([-7.75418033, -6.43996292])"
386,372,0,61.1025390625,"array([6023.5859375 , 2558.71435547])",5,"CRUSTACEANS AND MOLLUSCS,PREPARED OR PRESERVED","#8c94d1
","array([-7.54342786, -7.38277797])"
387,7441,0,78.392822265625,"array([2165.27575684, 6130.50708008])",9,"WORK TRUCKS,MECHANICALLY PROPELLED,FOR SHORT DIST.","#4037ab
","array([-7.91051215, -6.31286282])"
388,6872,0,52.189208984375,"array([-1855.57958984,  5268.34375   ])",2,"TIN AND TIN ALLOYS,WORKED","#ffc86c
","array([-7.64165611, -5.9548608 ])"
389,5114,0,55.171630859375,"array([1720.08959961, 5556.22680664])",10,SULPHON.NITRATJNITROSAT.DERIVATIV.OF HYDROCARBONS,"#4b0046
","array([-7.3540399 , -6.49576301])"
390,5842,0,51.67822265625,"array([-1686.11706543,  4969.05175781])",10,CELLULOSE NITRATES,"#9c219c
","array([-7.58870924, -5.99772561])"
391,5841,0,54.10741424560547,"array([  12.26934433, 5256.85424805])",10,REGENERATED CELLULOSE,"#9c219c
","array([-7.52071959, -6.32436698])"
392,343,0,58.49560546875,"array([5828.81762695, 2602.82714844])",5,"FISH FILLETS,FRESH OR CHILLED","#8c94d1
","array([-7.56550664, -7.34406789])"
393,5843,0,54.553466796875,"array([-1019.66333008,  5611.15380859])",10,CELLULOSE ACETATES,"#9c219c
","array([-7.62649301, -6.20281996])"
394,13,0,58.152099609375,"array([1644.18017578, 5684.48657227])",5,"SWINE, LIVE","#9fb3bf
","array([-7.61481361, -6.39016088])"
395,8959,0,61.0843505859375,"array([-1516.60162354,  4778.44848633])",7,OTHER OFFICE AND STATIONERY SUPPLIES,"#ff707a
","array([-7.57262173, -6.08843599])"
396,6112,0,51.858154296875,"array([-1665.78942871,  4497.63378906])",8,"COMPOSITION LEATHER FIBRE,IN SLABS ETC.,SHEETS,ETC","#9c9a87
","array([-7.55439225, -6.03912778])"
397,5838,0,54.99757385253906,"array([ 202.62400055, 3565.12719727])",10,ION EXCHANGERS OF POLYMERIZATION/COPOLYMERIZ.TYPE,"#4037ab
","array([-7.58493065, -6.36960627])"
398,481,0,59.12109375,"array([3180.80322266, 3058.2845459 ])",6,"CEREAL GRAINS,WORKED/PREPARED,(BREAKFAST FOODS)","#78b83d
","array([-7.76169728, -6.74105248])"
399,7731,0,134.352783203125,"array([4043.19909668, 4240.71386719])",9,"INSULATED,ELECT.WIRE,CABLE,BARS,STRIP AND THE LIKE","#473b1c
","array([-7.51374893, -6.80331077])"
400,7721,0,153.0634765625,"array([1326.29541016, 5120.01660156])",9,"ELECT.APP.SUCH AS SWITCHES,RELAYS,FUSES,PWGS ETC.","#4037ab
","array([-7.46239059, -6.51310479])"
401,2924,0,57.89990234375,"array([4761.22729492, 3397.8684082 ])",5,"PLANTS,SEEDS,FRUIT USED IN PERFUMERY,PHARMACY","#78b83d
","array([-7.56905257, -6.98393218])"
402,470,0,54.175048828125,"array([3844.19592285, 2808.99169922])",6,OTHER CEREAL MEALS AND FLOURS,"#78b83d
","array([-7.66881011, -6.99751575])"
403,5332,0,60.789031982421875,"array([-207.485672  , 4812.54589844])",10,PRINTING INK,"#9c219c
","array([-7.50973196, -6.24668299])"
404,6581,0,57.6494140625,"array([5002.71777344, 3305.46777344])",8,"SACKS AND BAGS,OF TEXTILE MATERIALS","#ffc200
","array([-7.52391273, -6.98043459])"
405,6746,0,104.2216796875,"array([1084.95544434, 3731.0625    ])",8,"SHEETS & PLATES,ROLLED;THICKNESS OF LESS THAN 3MM.","#a33bff
","array([-7.34186888, -6.54658017])"
406,6744,0,90.385009765625,"array([1421.93835449, 3806.95996094])",8,"SHEETS & PLATES,ROLLED >4.75MM OF IRON/STEEL","#a33bff
","array([-7.40302429, -6.53223299])"
407,484,0,76.086181640625,"array([3828.46374512, 3953.55651855])",6,"BAKERY PRODUCTS (E.G.,BREAD,BISCUITS,CAKES) ETC.","#ff0062
","array([-7.61828684, -6.78426237])"
408,6251,0,93.779296875,"array([2455.39208984, 4778.5637207 ])",8,"TYRES,PNEUMATIC,NEW,OF A KIND USED ON MOTOR CARS","#4037ab
","array([-7.4631975 , -6.54986822])"
409,7521,0,58.83056640625,"array([-784.00372314, 2781.63037109])",9,ANALOGUE & HYBRID DATA PROCESSING MACHINES,"#ff6bb0
","array([-7.26081402, -5.70702831])"
410,7522,0,105.3973388671875,"array([-1766.78057861,  3713.05175781])",9,COMPLETE DIGITAL DATA PROCESSING MACHINES,"#ff6bb0
","array([-7.29328827, -5.63669356])"
411,7512,0,61.2620849609375,"array([-699.83380127, 2993.17700195])",9,"CALCULATING MACHINES,CASH REGISTERS.TICKET & SIM.","#ff6bb0
","array([-7.2892093 , -5.70732446])"
412,564,0,54.62451171875,"array([4290.49243164, 3243.55029297])",4,"FLOURS,MEALS & FLAKES OF POTATOES.FRUITS & VEGETA.","#ff0062
","array([-7.59786492, -6.93987877])"
413,7751,0,62.971435546875,"array([-636.84729004, 3635.27258301])",9,HOUSEHOLD TYPE LAUNDRY EQUIPMENT,"#ff6bb0
","array([-7.32141509, -5.90153757])"
414,7612,0,54.836181640625,"array([-1553.27209473,  3039.01293945])",9,"TELEVISION RECEIVERS,MONOCHROME","#ff6bb0
","array([-7.43953773, -5.65638261])"
415,7591,0,88.0374755859375,"array([-923.34277344, 2845.24108887])",9,"PARTS OF AND ACCESSORIES SUITABLE FOR 751.1-,751.8","#ff6bb0
","array([-7.23896569, -5.69176253])"
416,8983,0,128.33953857421875,"array([-735.03146362, 3151.94750977])",7,GRAMOPHONE RECORDS AND SIM.SOUND RECORDINGS,"#ff6bb0
","array([-7.23141734, -5.66680043])"
417,7622,0,65.8115234375,"array([-1852.16027832,  3134.94885254])",9,"RADIO-BROADCAST RECEIVERS PORTABLE,INCL.SOUND REC.","#ff6bb0
","array([-7.46665687, -5.56840278])"
418,7628,0,84.5252685546875,"array([-2052.14044189,  3121.79602051])",9,OTHER RADIO-BROADCAST RECEIVERS,"#ff6bb0
","array([-7.513526  , -5.50435069])"
419,6749,0,102.79547119140625,"array([ 702.24850464, 3293.33349609])",8,"OTHER SHEETS AND PLATES,OF IRON OR STEEL,WORKED","#a33bff
","array([-7.25820536, -6.56911481])"
420,8935,0,52.5782470703125,"array([1929.73382568, 4434.69775391])",7,ART.OF ELECTRIC LIGHTING OF MATERIALS OF DIV.58,"#4037ab
","array([-7.49375557, -6.50491356])"
421,6747,0,60.5831298828125,"array([ 924.4543457 , 3359.34179688])",8,"TINNED SHEETS AND PLATES,OF STEEL","#a33bff
","array([-7.2950675 , -6.57092839])"
422,6647,0,61.091796875,"array([2401.52685547, 4403.10791016])",7,SAFETY GLASS CONSISTING OF TOUGHENED/LAMINAT.GLASS,"#4037ab
","array([-7.49754058, -6.52973137])"
423,5417,0,154.154296875,"array([1770.4465332 , 3621.23730469])",10,MEDICAMENTS(INCLUDING VETERINARY MEDICAMENTS),"#730049
","array([-7.62814976, -6.49512712])"
424,6954,0,95.19601440429688,"array([ 537.6474762 , 4308.40893555])",8,INTERCHANGEABLE TOOLS FOR HAND & MACHINE TOOLS,"#4037ab
","array([-7.43450861, -6.37896561])"
425,5416,0,85.06797790527344,"array([-254.70987701, 4388.2409668 ])",10,GLYCOSIDES;GLANDS OR OTHER ORGANS & THEIR EXTRACTS,"#9c219c
","array([-7.54905235, -6.28488404])"
426,5123,0,60.48468017578125,"array([-815.2696228 , 4405.95117188])",10,PHENOLS & PHEN.-ALCO.& THEIR HALOGENAT.DERIVATIVES,"#9c219c
","array([-7.53604063, -6.11753665])"
427,6573,0,74.4013671875,"array([1907.15649414, 5234.7890625 ])",8,COATED/IMPREGNATED TEXTILE FABRICS & PRODUCTS NES.,"#730049
","array([-7.42049898, -6.49885717])"
428,6745,0,61.763427734375,"array([1313.84643555, 3890.78930664])",8,"SHEETS & PLATES,RLD.THICKNS.3MM TO 4,75MM IRN/STL.","#a33bff
","array([-7.39583599, -6.49261708])"
429,7422,0,60.5953369140625,"array([ 371.42572021, 3919.73059082])",9,"CENTRIFUGAL PUMPS,OTHER THAN 742.81","#4037ab
","array([-7.51366419, -6.39264706])"
430,8841,0,62.3447265625,"array([-1459.56628418,  3444.56591797])",9,"LENSES,PRISMS,MIRRORS,OTHER OPTICAL ELEMENTS","#ff6bb0
","array([-7.37431295, -5.61501516])"
431,6997,0,100.579833984375,"array([2133.61584473, 4560.45019531])",8,"ARTICLES OF IRON OR STEEL, N.E.S.","#473b1c
","array([-7.50388577, -6.56520749])"
432,5836,0,65.1927490234375,"array([-1095.71893311,  4718.55151367])",10,"ACRYLIC POLYMERS,METHACRYLIC POLYMERS, ETC.","#9c219c
","array([-7.56677607, -6.15711299])"
433,7423,0,59.2822265625,"array([1149.27319336, 4992.99584961])",9,"ROTARY PUMPS,OTHER THAN 742.81","#4037ab
","array([-7.45195058, -6.41996812])"
434,6424,0,60.464111328125,"array([2902.18884277, 3895.84411621])",3,"PAPER AND PAPERBOARD,CUT TO SIZE OR SHAPE,N.E.S.","#730049
","array([-7.59285649, -6.62206561])"
435,8822,0,99.41522216796875,"array([-695.25430298, 4734.69604492])",9,"PHOTOGRAPHIC FILM,PLATES,PAPER","#9c219c
","array([-7.60895319, -6.16271756])"
436,7525,0,148.2635498046875,"array([-1222.93096924,  3407.01318359])",9,"PERIPHERAL UNITS,INCL.CONTROL & ADAPTING UNITS","#ff6bb0
","array([-7.35076184, -5.67277448])"
437,6253,0,51.5556640625,"array([-1523.70385742,  5252.20947266])",8,"TYRES,PNEUMATIC,NEW,OF A KIND USED ON AIRCRAFT","#0576a6
","array([-7.66257348, -6.01288724])"
438,8974,0,56.594970703125,"array([-1449.32983398,  5326.96459961])",7,OTHER ARTICLES OF PRECIOUS METAL,"#ffc86c
","array([-7.66057081, -6.04232551])"
439,116,0,59.259765625,"array([4379.765625  , 5928.59326172])",5,EDIBLE OFFALS OF ANIMALS IN HEADINGS 001.1 -001.5,"#9fb3bf
","array([-8.00328567, -6.60108925])"
440,2320,0,62.63134765625,"array([-1928.15332031,  2557.45385742])",4,NATURAL RUBBER LATEX; NAT.RUBBER & SIM.NAT.GUMS,"#005a4f
","array([-7.26772078, -5.39618858])"
441,8482,0,61.317626953125,"array([-1817.00891113,  2692.38696289])",7,"ART.OF APPAREL & CLOTHING ACCESSORIES,OF PLASTIC","#ff6bb0
","array([-7.31770341, -5.48219296])"
442,5112,0,90.1693115234375,"array([-1490.83709717,  5131.21679688])",10,CYCLIC HYDROCARBONS,"#9c219c
","array([-7.63128882, -6.00660812])"
443,2234,0,53.0577392578125,"array([-736.11181641, 2103.64660645])",6,LINSEED,"#6c8806
","array([-6.91995932, -5.93680794])"
444,3414,0,134.38442993164062,"array([-558.02928162, 2207.00378418])",2,PETROLEUM GASES AND OTHER GASEOUS HYDROCARBONS N,"#ad2b2b
","array([-6.95581727, -5.95386076])"
445,2235,0,44.0751953125,"array([5148.68212891, 6322.09814453])",6,CASTOR OIL SEEDS,"#3aa67b
","array([-6.68048715, -7.16116953])"
446,2640,0,49.4404296875,"array([5038.109375  , 6344.55200195])",6,"JUTE & OTHER TEXTILE BAST FIBRES,NES,RAW/PROCESSED","#3aa67b
","array([-6.71511735, -7.17984809])"
447,4244,0,56.36865234375,"array([-2032.49926758,  2453.61755371])",6,PALM KERNEL OIL,"#005a4f
","array([-7.22036081, -5.313315  ])"
448,2232,0,46.111328125,"array([-2403.95019531,  2402.48242188])",6,PALM NUTS AND PALM KERNELS,"#005a4f
","array([-7.18852533, -5.31301285])"
449,5913,0,60.9462890625,"array([2725.23217773, 3080.39697266])",10,WEED KILLERS (HERBICIDES)PACKED FOR SALE ETC.,"#4b0046
","array([-7.81010067, -6.56399002])"
450,3510,0,70.455322265625,"array([3584.91809082, 4838.87890625])",2,ELECTRIC CURRENT,"#473b1c
","array([-7.55463608, -6.74841943])"
451,4239,0,58.671142578125,"array([2722.4588623 , 5101.91625977])",6,OTHER SOFT FIXED VEGETABLE OILS,"#6c8806
","array([-7.67967434, -6.52454724])"
452,6635,0,58.1298828125,"array([2299.35229492, 4627.18041992])",7,SLAG WOOL.ROCK WOOL AND SIMILAR MINERAL WOOLS,"#9c9a87
","array([-7.56463064, -6.54415492])"
453,4113,0,57.96142578125,"array([4166.82641602, 5902.53515625])",6,"ANIMAL OILS,FATS AND GREASES,N.E.S","#9fb3bf
","array([-7.95519332, -6.60902745])"
